,GeoID,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DEPRESSION,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,TEETHLOST,TotalPopulation
1610,36081044301,20.4,31.9,5.2,9.5,7.7,8.1,15.3,17.6,32.8,4.2,31.3,4.4,23.9,4033.0
1611,36081044302,15.9,27.5,4.1,8.0,5.2,5.6,12.3,13.8,30.8,2.8,23.6,3.1,18.6,5223.0
1612,36081044400,19.3,31.3,5.0,10.0,6.4,7.3,14.8,15.0,30.4,3.5,29.0,4.2,24.5,3236.0
1613,36081044601,18.4,31.0,5.1,8.9,5.3,5.6,13.0,13.9,30.8,3.1,29.1,3.5,16.3,3367.0
1614,36081044602,17.6,30.6,3.9,9.6,5.5,6.7,13.9,14.8,29.3,3.3,29.9,3.7,22.7,4596.0
1615,36081044800,17.5,29.0,4.5,8.3,5.8,6.5,12.8,13.9,31.7,2.9,23.1,3.3,20.1,2571.0
1616,36081045000,15.8,24.2,5.2,7.2,4.4,4.5,12.2,10.0,30.5,2.2,19.3,2.4,9.7,1943.0
1617,36081045200,27.8,37.8,11.3,7.3,9.3,7.4,10.4,14.3,37.2,4.4,18.0,5.3,15.2,1153.0
1618,36081045400,15.8,27.5,4.1,7.8,4.8,5.3,11.4,12.8,30.5,2.6,20.8,2.9,14.3,4773.0
1619,36081045500,20.9,33.2,5.2,10.5,5.9,6.9,15.5,14.7,30.9,3.5,32.9,4.0,18.3,12330.0
1620,36081045600,15.6,25.6,4.6,7.1,4.6,4.7,11.1,11.8,31.6,2.3,17.3,2.6,12.5,1338.0
1621,36081045700,14.5,24.3,4.3,6.7,4.5,4.4,10.7,11.5,30.4,2.3,18.3,2.5,13.4,3355.0
1622,36081045800,15.6,25.8,4.9,6.8,4.4,4.0,10.3,11.1,31.2,2.3,18.3,2.5,8.8,2016.0
1623,36081045900,13.0,22.6,3.8,6.7,3.9,4.0,10.9,10.7,29.1,2.1,18.9,2.2,13.8,3975.0
1624,36081046000,17.6,29.6,4.4,8.9,5.7,6.3,13.3,14.6,30.5,3.2,26.8,3.6,20.6,6006.0
1625,36081046100,13.3,23.3,3.5,7.4,4.3,4.7,12.3,11.8,28.5,2.4,22.1,2.4,17.7,3089.0
1626,36081046200,18.0,29.4,4.8,9.0,5.7,6.3,13.5,13.9,30.6,3.1,26.2,3.6,18.5,7296.0
1627,36081046300,12.2,21.8,3.2,7.5,3.9,4.3,12.7,11.1,27.0,2.3,24.5,2.2,15.3,4284.0
1628,36081046400,15.3,23.7,4.8,8.9,4.0,4.4,14.1,9.2,27.2,2.2,21.2,2.4,10.9,1643.0
1629,36081046500,11.4,20.4,3.1,7.6,3.8,3.9,13.3,10.4,26.0,2.2,26.3,2.0,16.1,4247.0
1630,36081046600,18.8,29.7,5.9,8.4,5.3,5.2,12.5,12.1,31.4,2.9,23.7,3.2,10.4,3058.0
1631,36081046700,14.5,24.8,3.8,7.5,4.7,4.9,12.5,13.1,29.3,2.7,25.4,2.6,22.0,7112.0
1632,36081046800,17.5,27.9,4.7,9.0,5.2,6.1,13.9,12.9,30.8,2.7,24.1,3.2,15.3,3829.0
1633,36081046900,15.4,25.7,4.1,7.7,5.0,5.2,12.7,13.5,30.8,2.8,24.5,2.8,16.1,8570.0
1634,36081047000,18.6,29.4,4.9,9.4,5.8,6.8,14.6,14.0,32.0,3.0,25.5,3.5,16.5,3247.0
1635,36081047100,14.8,25.5,3.9,7.0,4.8,5.0,11.1,12.8,30.3,2.5,20.0,2.7,16.1,4425.0
1636,36081047200,20.4,31.3,7.1,8.0,5.9,5.3,11.7,12.5,33.5,3.1,21.7,3.5,13.8,3760.0
1637,36081047300,16.3,26.5,5.0,6.8,5.1,4.8,10.8,12.6,32.2,2.6,18.2,2.8,13.2,3997.0
1638,36081047500,14.7,24.3,4.4,6.7,4.3,4.4,10.8,11.3,30.5,2.3,18.1,2.4,12.4,4835.0
1639,36081047600,19.9,28.5,7.2,7.8,5.2,5.0,13.0,10.4,33.9,2.5,20.5,2.8,8.7,1326.0
1640,36081047800,21.2,32.2,6.5,8.9,6.0,6.0,13.2,13.5,33.2,3.2,25.5,3.7,12.7,5294.0
1641,36081047900,16.8,27.5,4.7,7.2,5.4,5.8,11.6,13.4,32.7,2.6,19.1,3.0,15.9,5456.0
1642,36081048000,18.4,29.5,5.1,8.7,5.5,6.1,13.2,13.5,31.9,2.9,24.0,3.4,14.8,2506.0
1643,36081048100,16.0,27.0,4.1,7.7,5.3,6.0,12.3,13.6,31.2,2.7,22.7,3.0,19.5,6781.0
1644,36081048200,21.3,33.9,6.0,9.5,6.4,6.5,13.6,15.3,33.0,3.5,27.2,4.2,14.4,1452.0
1645,36081048300,14.0,23.9,4.0,6.9,4.4,4.6,11.3,11.3,29.1,2.3,19.4,2.4,15.8,4047.0
1646,36081048400,17.0,27.5,5.0,9.0,4.4,5.0,13.4,11.5,30.0,2.4,24.1,2.9,11.4,4979.0
1647,36081048500,15.2,25.6,4.4,6.7,4.7,4.9,10.5,12.3,31.8,2.3,16.8,2.6,12.3,4598.0
1648,36081048900,15.6,24.6,4.6,7.5,4.7,5.3,12.7,11.1,30.4,2.3,20.7,2.6,15.1,1486.0
1649,36081049200,19.4,31.9,5.4,9.7,5.0,5.5,13.3,13.0,30.5,2.9,28.2,3.5,14.0,4750.0
1650,36081049301,19.5,27.4,6.1,8.1,5.7,6.5,14.8,11.4,32.8,2.7,22.2,3.0,14.7,2134.0
1651,36081049302,20.0,27.0,6.9,8.3,6.1,6.4,15.9,10.2,31.9,2.7,23.8,3.1,14.5,2811.0
1652,36081049500,18.9,25.2,6.2,8.3,5.0,6.0,16.4,9.2,31.1,2.3,24.1,2.6,12.1,1358.0
1653,36081049600,18.0,29.3,5.1,9.4,4.8,5.6,13.8,12.4,30.4,2.7,26.0,3.2,13.5,3030.0
1654,36081049700,18.0,25.7,5.6,7.9,5.1,5.9,14.3,10.6,31.5,2.4,21.5,2.7,14.9,3021.0
1655,36081049900,16.2,25.6,4.8,7.1,5.0,5.3,11.8,11.5,31.4,2.4,18.5,2.7,15.5,5071.0
1656,36081050000,20.5,34.9,5.2,10.9,5.5,6.6,14.3,14.2,29.3,3.4,32.4,4.3,21.9,4323.0
1657,36081050201,18.5,31.9,5.2,10.5,4.4,5.0,13.6,12.1,27.4,2.9,30.1,3.6,17.9,1410.0
1658,36081050202,21.1,36.2,5.3,11.3,5.7,6.7,14.4,14.7,29.3,3.5,33.2,4.6,20.0,1344.0
1659,36081050400,20.1,35.2,5.5,10.5,4.9,5.6,13.2,13.5,28.8,3.2,32.2,4.0,17.2,1831.0
1660,36081050500,17.3,25.1,5.5,7.6,4.8,5.3,13.9,10.2,31.2,2.4,20.9,2.6,11.4,1657.0
1661,36081050600,21.5,37.1,5.9,10.9,5.8,6.4,13.4,14.7,29.9,3.6,32.3,4.6,21.1,1553.0
1662,36081050700,20.9,28.2,6.5,8.4,5.9,6.9,15.9,10.9,33.1,2.7,23.4,3.1,14.2,3442.0
1663,36081050800,20.9,36.3,5.6,11.0,5.2,6.0,13.4,14.2,29.3,3.3,32.5,4.3,17.9,1837.0
1664,36081051000,20.5,35.0,5.7,10.3,5.0,5.5,12.9,13.7,29.6,3.3,30.5,4.0,14.9,1540.0
1665,36081051100,19.4,25.5,6.5,8.2,5.2,5.9,16.2,9.1,31.4,2.4,23.4,2.6,11.1,2097.0
1666,36081051200,20.4,35.1,5.6,10.6,5.2,5.7,13.3,14.0,29.7,3.3,31.6,4.1,18.5,2619.0
1667,36081051300,17.3,24.4,5.6,7.8,4.7,5.4,15.0,9.3,30.4,2.2,22.4,2.4,13.0,2367.0
1668,36081051500,21.6,27.9,7.3,8.6,6.1,6.9,16.7,10.2,33.1,2.8,24.2,3.1,13.0,2852.0
1669,36081051600,21.8,37.2,5.9,11.0,5.4,6.0,13.3,14.9,30.1,3.5,33.0,4.4,19.7,1866.0
1670,36081051700,20.1,26.1,6.4,9.1,5.6,7.0,18.0,9.5,31.2,2.6,25.3,2.9,16.7,1957.0
1671,36081051800,20.4,35.8,5.5,10.9,4.8,5.6,13.3,13.7,29.0,3.2,32.5,4.0,17.1,1931.0
1672,36081052000,20.9,35.9,5.6,11.0,5.1,5.9,13.5,13.9,29.0,3.3,32.5,4.2,18.5,1521.0
1673,36081052100,18.7,24.9,6.0,8.5,5.0,6.0,16.8,9.2,30.7,2.4,24.9,2.6,14.4,1983.0
1674,36081052200,21.0,36.2,5.8,10.8,5.1,5.8,13.1,14.0,29.5,3.3,31.9,4.2,14.3,1532.0
1675,36081052400,21.4,36.9,5.8,11.1,5.5,6.2,13.6,14.4,29.6,3.5,32.8,4.5,18.1,1739.0
1676,36081052500,19.6,26.1,6.2,8.7,5.4,6.6,16.9,9.9,31.4,2.6,25.4,2.8,15.7,2063.0
1677,36081052600,20.2,35.5,5.4,11.0,5.0,5.8,13.5,13.7,28.6,3.2,32.6,4.1,18.4,1802.0
1678,36081052800,21.1,36.5,5.6,11.0,5.2,6.1,13.5,14.1,29.3,3.3,32.7,4.3,18.9,1442.0
1679,36081053000,20.9,36.3,5.9,10.5,5.0,5.4,12.7,13.6,29.6,3.2,31.6,4.1,14.4,2240.0
1680,36081053100,19.3,25.5,5.9,9.0,5.3,6.5,17.8,9.7,30.5,2.6,26.4,2.8,14.5,3114.0
1681,36081053200,22.5,38.3,6.1,10.9,5.6,6.1,13.1,15.2,30.6,3.6,32.7,4.6,17.4,1675.0
1682,36081053401,21.0,36.2,5.9,10.7,5.1,5.5,13.0,14.1,29.6,3.3,32.1,4.1,17.0,1907.0
1683,36081053500,16.0,23.7,4.6,8.5,4.8,5.7,15.8,10.2,27.9,2.5,28.2,2.5,18.1,1123.0
1684,36081053601,21.2,36.5,5.8,10.7,5.5,5.9,13.4,14.5,29.9,3.4,32.2,4.4,17.7,1577.0
1685,36081053800,21.0,36.0,5.5,10.8,5.4,6.2,13.7,14.6,29.4,3.5,33.0,4.3,16.9,1755.0
1686,36081053900,14.6,22.6,4.5,7.6,4.1,4.3,13.6,10.2,28.8,2.3,23.6,2.2,11.5,4147.0
1687,36081054000,20.3,34.6,5.1,10.9,5.2,6.3,14.2,14.4,29.3,3.3,32.8,4.1,20.0,4222.0
1688,36081054200,18.1,28.7,5.1,9.1,4.9,5.7,13.9,12.3,30.8,2.7,25.4,3.1,13.0,5074.0
1689,36081054500,14.2,21.9,3.9,8.8,4.2,5.2,16.1,10.0,26.6,2.4,27.9,2.3,18.7,3722.0
1690,36081054700,13.3,21.8,3.6,8.1,4.0,4.6,14.5,10.4,26.9,2.4,26.8,2.2,17.0,4643.0
1691,36081054800,17.3,28.2,4.9,8.6,4.8,5.2,12.8,12.4,31.0,2.6,23.1,3.1,13.5,2319.0
1692,36081054900,13.2,20.9,3.7,8.4,3.7,4.6,15.4,9.5,26.3,2.2,26.4,2.1,17.0,5308.0
1693,36081055100,15.6,22.1,4.8,8.3,4.1,5.0,15.9,8.9,28.0,2.2,24.8,2.2,13.4,4573.0
1694,36081055200,19.9,31.4,5.7,9.0,6.0,6.3,13.3,14.4,32.7,3.2,25.6,3.7,16.3,3064.0
1695,36081055300,13.9,23.1,3.8,8.0,4.2,4.4,13.6,11.8,28.0,2.6,26.9,2.3,15.0,2454.0
1696,36081055400,18.9,29.1,5.6,8.4,5.6,6.1,13.4,13.2,32.7,2.9,23.7,3.2,15.1,2303.0
1697,36081055500,14.6,23.0,4.0,8.3,4.2,4.7,14.8,11.1,28.1,2.5,27.9,2.3,13.5,2147.0
1698,36081055600,18.1,28.3,5.3,8.1,5.2,5.4,12.8,12.8,32.6,2.6,23.0,3.0,12.9,2153.0
1699,36081055700,15.8,23.5,4.6,8.3,4.5,5.1,15.3,10.6,28.7,2.5,26.6,2.4,14.2,3915.0
1700,36081055800,17.3,27.0,5.1,8.6,4.7,5.3,13.6,11.5,30.8,2.5,23.7,2.8,12.5,1732.0
1701,36081055900,13.8,22.4,3.8,8.3,4.0,4.3,14.8,10.7,27.0,2.5,28.4,2.2,13.4,1217.0
1702,36081056000,18.4,28.5,5.3,8.3,5.5,6.1,13.4,12.8,31.8,2.8,24.3,3.1,14.3,1647.0
1703,36081056200,18.4,27.8,5.4,8.6,5.2,5.8,14.2,12.0,31.4,2.7,25.2,3.0,13.8,1517.0
1704,36081056400,17.4,26.6,5.0,8.6,4.8,5.6,14.2,11.8,30.9,2.6,24.4,2.8,16.7,1783.0
1705,36081056500,13.4,21.0,3.9,8.1,3.6,4.0,14.8,9.7,26.4,2.2,27.7,2.0,13.8,1567.0
1706,36081056600,17.8,27.9,5.0,9.1,4.8,5.8,14.1,11.8,30.3,2.6,25.0,3.1,16.4,1487.0
1707,36081056700,17.0,23.5,5.5,8.2,4.4,5.1,15.7,9.5,30.0,2.3,25.4,2.3,12.4,4574.0
1708,36081056800,19.4,32.7,5.3,10.2,5.1,5.8,13.7,13.4,29.8,3.1,30.2,3.7,15.2,4550.0
1709,36081057700,18.7,25.3,5.7,9.0,5.3,6.5,17.4,9.9,30.2,2.5,26.4,2.7,14.1,3625.0
1710,36081057900,18.4,24.0,6.1,8.6,4.7,5.6,16.9,8.9,29.9,2.4,24.7,2.5,11.8,1592.0
1711,36081058000,21.7,36.9,5.7,10.9,5.6,6.4,13.6,15.1,30.4,3.5,32.9,4.4,16.6,3641.0
1712,36081058100,18.9,25.2,6.0,8.7,5.2,6.0,17.0,9.6,30.7,2.5,25.7,2.6,12.8,2662.0
1713,36081058200,21.1,35.7,6.1,10.6,5.3,5.8,13.3,13.8,30.0,3.3,31.3,4.1,16.0,4490.0
1714,36081058300,16.8,22.6,5.5,8.5,4.3,5.3,16.9,8.5,28.9,2.2,24.0,2.3,12.8,3254.0
1715,36081058500,17.3,23.7,5.5,8.5,4.7,5.5,16.4,9.1,29.3,2.4,24.9,2.4,13.1,4062.0
1716,36081058700,18.9,25.2,5.9,8.8,5.2,6.4,17.5,9.4,30.6,2.4,24.8,2.7,16.6,3296.0
1717,36081058900,17.0,23.7,4.9,9.0,4.7,6.1,17.7,9.3,28.2,2.4,27.6,2.5,16.0,4196.0
1718,36081059000,20.8,35.6,6.1,10.4,4.8,5.0,12.6,13.6,30.4,3.1,30.3,3.8,12.8,1074.0
1719,36081059100,14.0,20.1,4.5,8.1,3.5,4.1,15.5,8.1,26.5,2.0,24.8,1.9,12.1,5826.0
1720,36081059200,22.1,37.7,6.4,10.3,5.3,5.6,12.6,14.6,31.6,3.3,31.3,4.2,13.8,1280.0
1721,36081059300,19.0,24.9,6.2,8.6,5.2,6.2,17.1,9.0,30.8,2.4,24.2,2.6,12.9,3881.0
1722,36081059400,20.7,35.9,6.3,9.9,4.9,4.8,12.0,13.3,30.5,3.1,29.9,3.8,12.9,1537.0
1723,36081059500,17.0,24.0,5.2,8.5,4.8,5.6,16.4,9.7,29.2,2.4,26.2,2.5,13.4,4700.0
1724,36081059600,22.3,38.4,6.4,10.2,5.4,5.5,12.2,14.8,31.3,3.4,31.9,4.2,13.3,1304.0
1725,36081059800,19.8,34.3,5.8,10.0,4.4,4.7,12.4,12.6,29.2,3.0,30.7,3.6,11.9,1643.0
1726,36081059900,20.9,27.0,6.8,8.8,5.9,7.0,17.4,9.8,32.3,2.6,24.6,3.0,13.7,1525.0
1727,36081060000,22.7,38.4,7.1,9.9,5.4,5.2,11.9,14.5,32.0,3.5,30.6,4.2,12.1,1056.0
1728,36081060100,18.8,24.7,5.8,9.0,5.0,6.5,18.0,9.1,29.9,2.4,25.9,2.6,14.8,2111.0
1729,36081060300,20.2,26.3,6.5,8.8,5.6,6.6,17.3,9.7,31.7,2.6,25.5,2.8,13.8,1706.0
1730,36081060600,21.8,37.4,6.4,10.2,5.1,5.5,12.4,14.3,31.0,3.3,31.7,4.1,13.4,1381.0
1731,36081060800,21.8,37.1,6.4,10.5,5.3,5.6,12.7,14.1,30.7,3.4,31.0,4.3,14.9,1413.0
1732,36081061000,22.1,37.6,6.7,10.1,5.2,5.1,12.1,14.2,31.0,3.4,30.7,4.1,11.7,1268.0
1733,36081061200,21.8,37.6,6.8,9.7,5.2,4.9,11.6,14.1,31.6,3.3,30.2,4.1,11.4,1597.0
1734,36081061301,18.8,25.0,5.8,9.0,5.2,6.5,17.8,9.5,30.3,2.5,25.3,2.7,14.0,5295.0
1735,36081061400,22.1,38.0,6.6,10.1,5.3,5.2,12.0,14.4,31.3,3.4,31.3,4.2,12.9,1234.0
1736,36081061601,22.5,38.5,6.4,10.5,5.5,5.9,12.6,14.9,31.6,3.5,32.0,4.4,14.0,2180.0
1737,36081061602,20.4,35.0,5.9,10.2,4.7,5.1,12.8,13.1,30.0,3.0,30.8,3.7,12.3,1152.0
1738,36081061800,21.3,36.1,6.3,10.1,4.8,4.9,12.4,13.5,30.8,3.1,31.3,3.8,11.1,1583.0
1739,36081061900,19.5,24.6,6.9,8.6,5.0,6.0,17.1,8.3,31.2,2.3,23.0,2.6,12.7,2783.0
1740,36081062000,20.9,36.1,6.6,9.7,4.7,4.5,11.5,13.4,30.9,3.1,29.5,3.7,10.8,1440.0
1741,36081062100,19.5,25.2,6.3,8.9,5.2,6.5,17.8,9.1,31.1,2.4,24.7,2.7,14.3,2746.0
1742,36081062200,22.0,37.5,6.6,10.2,5.2,5.2,12.3,14.3,31.3,3.4,31.1,4.2,12.2,1983.0
1743,36081062300,20.7,26.2,7.2,8.5,5.5,6.3,16.9,9.2,32.2,2.5,24.2,2.8,12.9,1789.0
1744,36081062500,19.5,25.2,6.5,8.8,5.2,6.3,17.5,9.0,31.2,2.4,24.5,2.6,12.7,2388.0
1745,36081062600,22.0,37.6,6.1,10.7,5.5,5.9,13.1,14.9,30.5,3.5,32.9,4.4,14.8,2620.0
1746,36081062700,19.5,25.5,6.1,9.1,5.3,6.7,17.9,9.6,30.6,2.5,25.7,2.8,15.3,2879.0
1747,36081062900,19.1,25.0,6.1,8.9,5.0,6.4,17.6,9.1,30.8,2.4,25.1,2.6,14.1,2782.0
1748,36081063000,21.4,36.6,6.2,10.4,4.9,5.3,12.6,13.9,30.4,3.2,31.3,4.0,14.0,1579.0
1749,36081063200,21.7,37.2,6.1,10.5,5.2,5.6,12.9,14.5,31.0,3.3,32.1,4.1,13.4,2134.0
1750,36081063301,20.6,26.3,6.8,8.8,5.5,6.6,17.7,9.3,31.8,2.5,25.3,2.8,12.7,1416.0
1751,36081063302,20.7,26.1,7.3,8.5,5.4,6.2,17.0,8.9,32.2,2.4,23.6,2.7,12.3,1476.0
1752,36081063500,23.4,29.7,7.6,9.1,6.9,8.0,17.7,10.9,34.0,3.0,25.9,3.4,15.0,2513.0
1753,36081063700,21.7,27.5,7.4,8.7,5.8,6.7,17.0,9.9,33.4,2.6,24.3,2.9,12.1,3148.0
1754,36081063800,19.5,32.9,5.5,10.2,4.7,5.4,13.4,12.5,29.3,2.9,30.1,3.6,13.2,3425.0
1755,36081063900,20.0,25.9,6.9,8.5,5.4,6.1,16.5,9.3,32.0,2.5,23.5,2.7,13.8,2747.0
1756,36081064101,22.8,29.1,8.4,8.1,6.3,6.3,15.3,10.5,35.3,2.8,22.5,3.1,10.8,1960.0
1757,36081064500,19.0,26.5,6.4,7.8,5.3,5.3,14.2,10.3,32.5,2.5,21.5,2.7,10.4,1979.0
1758,36081064600,22.7,38.6,6.5,10.5,5.6,5.8,12.7,15.2,31.6,3.5,32.3,4.4,14.2,2829.0
1759,36081065000,21.6,37.0,6.3,10.3,5.2,5.4,12.6,14.0,30.5,3.3,31.5,4.2,12.4,2650.0
1760,36081065400,18.2,31.4,4.9,10.5,4.1,5.0,13.8,11.7,27.5,2.7,31.1,3.3,15.2,2788.0
1761,36081065600,18.7,32.3,5.0,10.6,4.4,5.3,13.7,12.2,27.9,2.8,31.5,3.4,14.6,4853.0
1762,36081065702,21.3,27.0,7.5,8.4,5.7,6.5,16.8,9.3,32.8,2.6,23.7,2.9,13.0,1675.0
1763,36081065703,22.3,27.6,8.1,8.5,5.9,6.4,16.9,9.0,33.7,2.6,23.3,2.9,12.0,2597.0
1764,36081065900,22.3,27.2,8.2,8.5,5.6,6.3,17.1,8.8,33.9,2.5,22.6,2.8,10.3,1666.0
1765,36081066000,20.8,35.2,5.1,11.3,5.1,6.4,14.6,14.2,29.2,3.3,34.3,4.0,16.2,3233.0
1766,36081066100,23.5,28.9,8.7,8.6,6.4,7.0,17.0,9.5,34.8,2.7,22.8,3.2,12.2,1495.0
1767,36081066300,21.1,26.6,7.9,8.0,5.3,5.5,15.6,8.9,33.8,2.4,21.4,2.6,8.7,2601.0
1768,36081066400,18.3,31.4,5.0,10.6,4.0,5.0,13.8,11.4,27.5,2.7,30.9,3.2,13.9,9612.0
1769,36081066501,23.7,28.9,8.6,8.7,6.5,7.1,17.3,9.7,34.6,2.8,23.3,3.2,10.6,3275.0
1770,36081066701,23.2,29.3,7.8,8.8,6.6,7.7,17.6,10.3,34.0,2.8,24.8,3.3,15.4,2575.0
1771,36081066900,22.3,27.5,8.4,8.1,5.8,6.2,16.3,8.9,33.8,2.6,22.0,2.9,10.5,1706.0
1772,36081067100,22.9,29.2,8.2,8.2,6.3,6.7,15.8,10.3,35.8,2.7,21.7,3.1,11.3,2100.0
1773,36081067700,21.9,27.1,8.0,8.4,5.7,6.3,16.6,8.9,33.8,2.5,22.2,2.8,10.3,1786.0
1774,36081067900,25.4,33.5,8.5,8.6,8.0,8.1,15.5,13.7,36.4,3.7,25.3,4.2,16.7,4094.0
1775,36081068000,20.3,35.1,5.6,10.8,4.8,5.6,13.4,13.3,29.4,3.1,31.9,3.9,15.7,4708.0
1776,36081068200,21.5,37.5,6.0,10.4,5.3,5.7,12.5,14.7,30.3,3.4,32.5,4.2,16.1,1102.0
1777,36081068300,16.9,27.2,5.3,7.1,5.2,4.8,11.4,13.3,33.1,2.8,21.0,2.8,11.3,4210.0
1778,36081068700,17.5,25.8,5.7,7.4,4.9,5.1,13.0,10.8,32.1,2.5,19.9,2.6,10.6,4630.0
1779,36081069000,19.8,34.5,5.3,10.7,4.5,5.3,13.4,13.2,28.4,3.1,32.7,3.8,16.0,3252.0
1780,36081069300,18.2,26.1,5.7,8.0,5.1,5.5,14.2,10.7,31.4,2.6,22.0,2.7,13.8,2883.0
1781,36081069400,19.7,34.5,5.1,11.0,4.8,5.7,13.7,13.4,28.1,3.1,32.9,3.9,16.3,3314.0
1782,36081069500,18.8,26.8,6.4,7.4,5.3,5.3,13.2,10.7,33.1,2.5,20.2,2.7,11.4,2128.0
1783,36081069701,18.4,25.5,6.4,7.8,5.1,5.1,14.2,9.4,31.1,2.5,20.9,2.6,10.7,3616.0
1784,36081069702,18.4,26.2,6.8,7.0,5.1,4.7,12.3,10.0,33.2,2.4,18.0,2.6,10.4,3911.0
1785,36081070300,20.1,27.7,6.9,7.8,5.7,5.8,14.2,10.9,34.0,2.7,22.0,2.9,12.6,2010.0
1786,36081070700,19.6,27.0,7.3,7.0,5.2,4.8,12.6,10.1,34.5,2.5,18.9,2.6,7.8,2303.0
1787,36081070900,17.7,25.0,6.5,7.0,4.6,4.3,12.6,9.3,32.5,2.2,18.2,2.3,8.3,2483.0
1788,36081071100,18.9,25.7,7.3,7.1,4.9,4.5,12.9,9.0,32.5,2.4,18.8,2.5,8.6,5272.0
1789,36081071303,18.3,24.1,6.9,7.5,4.6,4.4,14.2,8.1,31.0,2.3,20.1,2.3,7.0,4973.0
1790,36081071304,23.8,30.8,8.3,8.3,7.0,6.9,15.3,11.3,35.4,3.1,22.5,3.4,12.1,6136.0
1791,36081071305,17.1,23.2,6.5,7.3,4.3,4.1,13.4,7.8,30.2,2.1,18.8,2.2,7.6,4871.0
1792,36081071306,16.9,23.1,6.2,7.5,4.2,4.2,14.0,8.1,29.8,2.1,19.9,2.2,7.8,5811.0
1793,36081071701,23.3,31.3,7.6,8.4,7.2,7.3,15.1,12.6,35.3,3.3,23.2,3.6,10.9,5161.0
1794,36081071702,19.9,28.3,6.7,7.5,5.4,5.1,12.8,11.5,33.7,2.8,20.8,2.9,10.0,3921.0
1795,36081071900,20.0,27.5,6.4,8.6,5.9,6.5,15.9,10.9,32.7,2.7,22.2,3.0,14.9,2630.0
1796,36081072100,21.8,29.3,7.1,8.4,6.5,6.9,15.6,11.5,34.1,3.0,22.7,3.3,13.5,4963.0
1797,36081072300,21.0,28.1,8.3,7.0,5.6,4.7,12.5,9.8,35.8,2.6,18.1,2.7,6.1,2127.0
1798,36081072900,19.2,26.6,7.2,7.2,5.2,4.6,12.8,9.9,33.6,2.4,19.3,2.6,7.6,1363.0
1799,36081073100,18.6,25.6,7.2,7.1,5.0,4.6,13.1,9.1,33.1,2.3,18.4,2.5,8.4,1515.0
1800,36081073700,17.2,23.1,6.7,7.3,4.2,3.9,13.7,7.5,30.4,2.1,19.3,2.1,6.4,2042.0
1801,36081073900,20.4,26.3,8.3,7.3,5.3,4.6,13.5,8.7,32.9,2.5,19.1,2.6,7.4,5028.0
1802,36081074100,20.0,26.0,7.5,7.6,5.1,4.9,14.1,9.1,32.7,2.5,20.1,2.5,8.6,3015.0
1803,36081074300,19.9,27.3,7.0,7.8,5.7,5.6,14.2,10.4,32.9,2.7,21.0,2.9,11.0,4221.0
1804,36081074500,23.8,32.2,7.9,8.7,7.3,7.4,15.4,13.0,35.3,3.4,24.3,3.8,13.0,3571.0
1805,36081074700,17.6,26.4,5.7,7.4,4.9,4.9,12.5,11.2,32.6,2.5,19.9,2.6,9.9,3386.0
1806,36081074900,20.3,26.8,8.2,7.0,5.2,4.1,13.0,8.8,35.2,2.4,18.7,2.4,4.7,1453.0
1807,36081075701,17.3,23.5,6.7,7.0,4.1,3.7,12.7,8.0,30.9,2.1,18.6,2.1,5.6,4678.0
1808,36081075702,22.4,29.1,8.9,7.3,6.2,5.2,12.9,9.9,34.8,2.9,19.0,3.0,8.7,4481.0
1809,36081076901,16.9,22.5,6.3,7.5,4.0,4.0,14.3,7.5,29.9,2.0,20.1,2.1,6.9,4056.0
1810,36081076902,16.2,22.8,5.7,7.5,4.2,4.1,14.0,8.1,29.1,2.1,20.1,2.1,7.7,1371.0
1811,36081077300,17.6,24.2,6.3,7.6,4.5,4.4,14.0,8.5,30.5,2.3,21.2,2.3,8.5,2234.0
1812,36081077500,19.8,26.1,7.4,7.8,5.2,4.9,14.4,9.1,32.3,2.5,21.5,2.6,8.1,2273.0
1813,36081077902,18.2,23.9,6.7,8.3,4.8,4.9,16.1,7.8,30.1,2.2,20.3,2.4,8.9,5263.0
1814,36081077903,17.1,24.2,5.6,8.0,4.4,4.7,14.6,9.5,30.4,2.3,22.8,2.3,10.0,2972.0
1815,36081077904,17.1,24.4,5.6,8.1,4.7,5.1,15.1,9.4,30.1,2.3,21.0,2.5,11.5,6155.0
1816,36081077905,19.0,27.7,6.5,7.8,5.0,4.8,13.1,10.7,32.5,2.6,21.5,2.8,8.2,2455.0
1817,36081077906,17.3,24.5,5.9,7.9,4.6,4.9,14.5,9.2,30.5,2.2,20.1,2.4,10.7,3633.0
1818,36081077907,18.5,25.7,5.3,9.6,5.5,6.6,18.1,9.9,28.4,2.8,25.6,2.9,15.8,3193.0
1819,36081077908,17.2,26.8,4.3,9.8,5.0,6.6,16.7,11.3,27.8,2.7,27.6,3.0,18.4,3755.0
1820,36081078800,19.9,34.5,5.1,10.6,5.1,5.9,13.6,14.0,29.0,3.2,31.6,4.0,18.9,1818.0
1821,36081079000,18.0,31.7,4.7,10.5,4.4,5.3,13.8,12.3,27.3,2.9,30.7,3.6,20.0,2549.0
1822,36081079200,20.5,34.6,5.7,10.5,5.3,5.9,13.6,13.9,29.8,3.2,30.8,4.1,16.8,2280.0
