,GeoID,BE_nodeD
514,36047022100,1204.0
515,36047022200,554.9333333333333
516,36047022400,671.0
517,36047022600,821.6666666666666
518,36047022700,1079.6875
519,36047022800,834.1666666666666
520,36047022900,1103.7
521,36047023000,687.6666666666666
522,36047023100,1086.5
523,36047023200,606.4166666666666
524,36047023300,1062.111111111111
525,36047023400,574.0
526,36047023500,926.125
527,36047023600,562.7777777777778
528,36047023800,560.6
529,36047024000,584.0
530,36047024100,1020.2
531,36047024200,590.1538461538462
532,36047024300,1065.5714285714287
533,36047024400,622.5
534,36047024500,984.1111111111111
535,36047024600,572.1111111111111
536,36047024700,977.8888888888889
537,36047024800,607.4166666666666
538,36047024900,933.125
539,36047025000,582.7857142857143
540,36047025100,1029.6666666666667
541,36047025200,593.6363636363636
542,36047025300,1101.625
543,36047025400,588.1818181818181
544,36047025500,1258.5
545,36047025600,573.1
546,36047025700,1324.3
547,36047025800,556.5555555555555
548,36047025901,1226.0
549,36047025902,1289.0
550,36047026000,610.2222222222222
551,36047026100,1122.4
552,36047026200,589.1666666666666
553,36047026300,1042.6
554,36047026400,597.25
555,36047026500,1010.875
556,36047026600,535.6666666666666
557,36047026700,940.4444444444445
558,36047026800,496.27272727272725
559,36047026900,963.5714285714286
560,36047027000,535.4285714285714
561,36047027100,1073.5454545454545
562,36047027200,524.7142857142857
563,36047027300,1108.375
564,36047027400,561.1111111111111
565,36047027500,1138.2222222222222
566,36047027600,623.625
567,36047027700,1246.5
568,36047027800,754.8
569,36047027900,1313.0
570,36047028000,748.8
571,36047028100,1330.125
572,36047028200,743.0909090909091
573,36047028300,1351.0
574,36047028400,733.5
575,36047028501,1380.25
576,36047028502,1410.5
577,36047028600,725.2727272727273
578,36047028700,1463.6363636363637
579,36047028800,741.375
580,36047028900,1527.8
581,36047029000,742.875
582,36047029100,1590.0
583,36047029200,730.6
584,36047029300,1642.0
585,36047029400,760.4
586,36047029500,1544.4444444444443
587,36047029600,792.0
588,36047029700,1409.3
589,36047029800,799.6875
590,36047029900,1596.0
591,36047030000,951.8181818181819
592,36047030100,1782.25
593,36047030200,940.0
594,36047030300,1598.0
595,36047030400,903.2592592592592
596,36047030500,1369.1666666666667
597,36047030600,1062.1666666666667
598,36047030700,1376.8
599,36047030800,1458.0833333333333
600,36047030900,1138.142857142857
601,36047031100,930.6666666666666
602,36047031300,929.9
603,36047031400,1026.6785714285713
604,36047031500,993.125
605,36047031701,1098.0
606,36047031702,1197.3333333333333
607,36047031900,1075.875
608,36047032100,1292.5
609,36047032300,1380.888888888889
610,36047032500,1474.7142857142858
611,36047032600,1077.5882352941176
612,36047032700,1453.2727272727273
613,36047032800,701.8
614,36047032900,922.7777777777778
615,36047033000,624.9
616,36047033100,801.7142857142857
617,36047033300,800.0
618,36047033500,843.625
619,36047033600,308.75555555555553
620,36047033700,860.625
621,36047033900,861.7777777777778
622,36047034000,589.7777777777778
623,36047034100,932.8
624,36047034200,649.4444444444445
625,36047034300,860.2857142857143
626,36047034500,1034.3333333333333
627,36047034700,1159.2857142857142
628,36047034800,1470.3666666666666
629,36047034900,876.125
630,36047035000,1438.7
631,36047035100,882.2857142857143
632,36047035200,996.4375
633,36047035300,847.8571428571429
634,36047035400,1536.8333333333333
635,36047035500,781.1111111111111
636,36047035601,1506.0
637,36047035602,1362.8
638,36047035700,879.8333333333334
639,36047035900,1068.125
640,36047036001,1240.25
641,36047036002,1077.5
642,36047036100,1100.0
643,36047036200,1366.875
644,36047036300,1371.4117647058824
645,36047036400,1452.7
646,36047036501,1562.3333333333333
647,36047036502,1508.3333333333333
648,36047036600,1514.45
649,36047036700,1675.2272727272727
650,36047036900,1934.235294117647
651,36047037000,1398.2380952380952
652,36047037100,2017.8181818181818
653,36047037300,2070.076923076923
654,36047037401,1466.0
655,36047037402,1532.6666666666667
656,36047037500,1817.2307692307693
657,36047037700,1923.0
658,36047037900,1885.8333333333333
659,36047038100,1725.7
660,36047038200,1174.25
661,36047038300,1783.6
662,36047038500,1774.0
663,36047038600,1158.304347826087
664,36047038700,1682.2
665,36047038800,1152.1538461538462
666,36047038900,1418.6153846153845
667,36047039000,1138.7692307692307
668,36047039100,1434.4166666666667
669,36047039200,889.7
670,36047039300,1508.2
671,36047039400,776.5
672,36047039500,1596.5
673,36047039600,953.2222222222222
674,36047039700,1844.0
675,36047039800,1030.111111111111
676,36047039900,1838.9
677,36047040000,865.1666666666666
678,36047040100,2163.5
679,36047040200,931.2941176470588
680,36047040300,2241.923076923077
681,36047040400,650.3333333333334
682,36047040500,2058.5
683,36047040600,754.8571428571429
684,36047040700,2408.0
685,36047040800,761.0
686,36047040900,2368.0
687,36047041000,798.5
688,36047041100,2347.1111111111113
689,36047041200,653.7777777777778
690,36047041300,2222.4
691,36047041401,669.8571428571429
692,36047041402,618.75
693,36047041500,1857.0
694,36047041600,607.875
695,36047041700,1627.5
696,36047041800,552.3
697,36047041900,1612.0
698,36047042000,524.625
699,36047042100,1544.3636363636363
700,36047042200,566.1538461538462
701,36047042300,1526.3846153846155
702,36047042400,589.1
703,36047042500,1484.6363636363637
704,36047042600,595.0
705,36047042700,1441.4
706,36047042800,535.5
707,36047042900,1385.7777777777778
708,36047043000,489.8
709,36047043100,1434.0714285714287
710,36047043200,522.375
711,36047043300,1464.1666666666667
712,36047043400,550.8
713,36047043500,1737.3333333333333
714,36047043600,567.875
715,36047043700,2059.4
716,36047043800,555.7142857142857
717,36047043900,1605.095238095238
718,36047044000,572.6153846153846
719,36047044100,1197.090909090909
720,36047044200,538.0
721,36047044300,1054.3333333333333
722,36047044400,555.2222222222222
723,36047044500,1061.25
724,36047044600,584.2222222222222
725,36047044700,1064.642857142857
726,36047044800,597.25
727,36047044900,1012.0909090909091
728,36047045000,649.625
729,36047045200,611.5714285714286
730,36047045300,1322.4333333333334
731,36047045400,551.125
732,36047045600,730.4
733,36047045800,748.8888888888889
734,36047046000,805.3571428571429
735,36047046201,729.5
736,36047046202,683.5454545454545
737,36047046400,614.0909090909091
738,36047046800,593.75
739,36047047000,620.6
740,36047047200,622.2727272727273
741,36047047400,623.5833333333334
742,36047047600,648.8571428571429
743,36047047700,1224.5757575757575
744,36047047800,669.7857142857143
745,36047048000,721.7777777777778
746,36047048100,1265.0
747,36047048200,751.5294117647059
748,36047048400,734.5
749,36047048500,1376.3548387096773
750,36047048600,866.875
751,36047048800,938.125
752,36047048900,1434.75
753,36047049000,818.3636363636364
754,36047049100,1414.7894736842106
755,36047049200,967.5555555555555
756,36047049300,1430.5263157894738
757,36047049400,1021.8333333333334
758,36047049500,1375.0833333333333
759,36047049600,1037.923076923077
760,36047049700,1303.5
761,36047049800,1134.5454545454545
762,36047049900,1269.5555555555557
763,36047050000,1297.357142857143
764,36047050100,1352.8148148148148
765,36047050202,1533.375
766,36047050300,1387.7272727272727
767,36047050400,1250.375
768,36047050500,1429.076923076923
769,36047050600,1167.3636363636363
770,36047050700,1415.0588235294117
771,36047050801,1087.5
772,36047050803,1221.6666666666667
773,36047050804,1241.125
774,36047050900,1403.25
775,36047051001,906.4
776,36047051002,1003.6
777,36047051100,1361.0
778,36047051200,1015.8571428571429
779,36047051300,1313.03125
780,36047051400,918.2
781,36047051500,1345.0
782,36047051601,1063.1
783,36047051602,999.75
784,36047051700,1258.4
785,36047051800,1011.3333333333334
786,36047051900,1250.1333333333334
787,36047052000,928.375
788,36047052300,1150.125
789,36047052500,1041.2
790,36047052600,868.5
791,36047052700,1272.0384615384614
792,36047052800,827.4545454545455
793,36047052900,1182.3636363636363
794,36047053000,750.0909090909091
