GeoID,SE_Unemploy,SE_Insurance,SE_Poverty,SE_English,E_Advance,E_PreS,NE_Tem,NE_Ozone,NE_PM25,N_HFood,N_TreeD,N_LandUseMix,T_WalkVSDrive,T_Transit,T_NodeD,MH,PH
36047115600,14.2,92.5,36.7,11.0,11.0,63.7,96.27719101123596,41.7022901960784,8.75406520547945,0.0,7.264471277557408,0.5043017064981328,9.652532622899585e-05,0.0170336037079953,1132.75,80.1,81.2
36047115800,9.7,93.8,25.2,9.0,12.1,67.7,94.4202325581396,41.732837254902,8.7308098630137,0.0,9.818245650982414,0.3540879255236513,0.0001446760751225,0.0222929936305732,1021.75,84.0,84.9
36047116000,8.6,93.0,22.1,7.6,10.1,0.0,95.65678571428576,41.7588960784314,8.71239835616438,0.0,9.78196155140374,0.1258591035786219,0.000172669756853,0.022021234762092,964.9166666666666,83.4,84.6
36047116200,12.6,96.4,22.7,2.0,14.4,0.0,96.25716981132084,41.7755379084967,8.68859917808219,0.0,7.6182940656152836,0.1829877883224216,0.0001864325833357,0.0249188687992582,940.0833333333334,83.7,84.5
36047116400,5.3,95.2,17.0,9.2,8.9,71.2,96.04346534653466,41.8082176470588,8.67750109589041,0.0,6.307447283307949,0.332190935693857,0.0001373323991215,0.0157936779641675,999.8,84.3,85.4
36047116600,4.7,92.9,10.5,10.0,15.9,38.9,96.25847457627128,41.8059065359477,8.68841753424658,0.0,5.433089016955543,0.1338453986312306,0.0001296648749163,0.016053204907694,999.5333333333332,85.5,88.3
36047116800,2.5,93.7,16.3,10.7,14.0,100.0,96.828125,41.8053058823529,8.71126493150685,0.0,4.723633479886586,0.4875322946131345,0.0001783539397953,0.0178658240155566,1287.5,85.0,87.5
36047117000,4.1,95.5,24.6,18.8,7.7,100.0,97.51526315789476,41.7830581699346,8.72613698630137,0.0,5.925835989100614,0.5744201197948114,0.0001911657711673,0.0232978723404255,1059.3,82.6,82.9
36047117201,7.5,92.6,17.5,22.0,12.4,48.9,96.58914285714292,41.784843137254896,8.74492520547945,0.0,5.546776313202225,0.232491069024131,0.0001423133656136,0.0124093869025678,1711.0,85.7,86.8
36047117202,0.8,93.2,13.7,17.8,18.9,77.0,94.13642857142855,41.81517385620911,8.7261597260274,0.0,6.209068020461501,0.3978539563121195,9.953810089784524e-05,0.0071154338367033,1812.6,86.2,87.5
36047117400,2.8,93.5,18.9,18.1,8.0,63.8,93.54319502074694,41.8357647058824,8.69672931506849,0.0,6.3200421361109775,0.366113785975093,9.010005164065031e-05,0.0066990066990066,1597.6666666666667,85.8,87.1
36047117601,4.1,91.8,16.5,19.9,8.7,87.0,93.31556213017755,41.8592078431373,8.69382575342466,0.0,6.241874429700471,0.3490460188647305,0.00015654469315,0.0102857142857142,1531.7142857142858,85.9,87.1
36047117602,4.1,89.4,21.0,18.4,9.0,66.4,92.96645569620254,41.890954248366,8.68742493150685,0.0,4.614859965223079,0.4011028459240695,0.0001248795918562,0.008279073778621,1523.2857142857142,84.5,85.4
36047117800,7.9,96.8,18.8,18.5,7.5,100.0,95.850248447205,41.8662130718954,8.66476109589041,0.0,3.819692988008501,0.461762538220444,0.0002086289753995,0.0224551866951401,1454.2222222222222,84.8,85.5
36047118201,5.1,96.8,13.4,11.5,18.0,51.9,93.33273381294968,41.9091777777778,8.67949835616438,0.0,5.123424022947213,0.431058555781208,0.0001315886319845,0.0087275149900066,1591.2,86.6,88.4
36047118202,2.8,95.9,14.1,16.1,8.7,81.2,93.20582733812952,41.9183790849673,8.65170054794521,0.0,5.404831026020752,0.1977809430707525,0.0001309371247143,0.0090460229934767,1568.3333333333333,85.4,86.5
36047118400,5.8,95.8,20.9,23.3,20.0,33.3,93.19088105726874,41.9153705882353,8.64602273972603,0.0,5.276244200246224,0.3914371292532587,6.976959715751215e-05,0.0065366367949393,1479.7142857142858,86.1,87.0
36047118600,4.2,95.1,12.5,10.1,12.9,100.0,93.5171724137932,41.904105882352894,8.62742164383562,0.0,6.094605043497485,0.4112871921187574,0.0001242308271211,0.0130515325025261,1300.625,86.5,88.2
36047118800,4.4,89.4,20.0,14.5,12.8,100.0,92.8127692307693,41.9348026143791,8.61630904109589,0.0,6.543699347121498,0.5262094495110906,7.917043865900974e-05,0.0081549282796326,1243.2857142857142,85.0,86.7
36047119000,3.1,94.4,22.6,11.2,14.6,67.9,93.56176470588244,41.882834640522894,8.64739671232877,0.0,4.200217469220481,0.60379115510409,0.0001343537760054,0.0191752300355967,1286.0,83.2,85.7
36047119200,5.3,90.4,20.1,16.2,14.1,32.3,96.57680000000006,41.83066078431369,8.67709753424658,0.0,5.346558372571605,0.4651905349487023,0.0001191775007265,0.0132979311870782,1138.5333333333333,85.2,86.5
36047119400,11.4,95.2,24.5,9.8,12.4,38.3,95.25396039603967,41.839398039215695,8.65657150684932,0.0,8.115381896812568,0.2848097713217767,9.360806216546488e-05,0.0101515925736671,1098.9333333333334,82.4,84.0
36047119600,2.7,91.3,23.7,16.9,13.2,62.1,94.62337243401764,41.8712954248366,8.65140821917808,0.0,7.558903408505877,0.4025078989599165,7.148033132345839e-05,0.0069273683932206,1206.107142857143,84.6,86.5
36047119800,11.8,92.2,38.1,14.3,13.1,100.0,96.99292817679562,41.7329640522876,8.77067123287671,0.0,3.889669846779012,0.6645939773178933,9.783055820132994e-05,0.0156054540905679,1310.142857142857,84.5,84.6
36047120000,9.4,93.1,29.3,18.1,6.8,18.5,94.68904191616772,41.89433333333329,8.60626547945206,0.0,8.986676411250535,0.577452395509569,0.0001736071944153,0.0171994620318642,1292.0,82.8,83.2
36047120200,11.2,97.9,28.3,19.0,14.4,54.4,94.41714285714284,41.9254562091503,8.60151808219178,0.0,5.069333708965179,0.4614382937395965,0.000157456812158,0.0189473684210526,1319.0,84.3,86.1
36047120800,5.8,96.9,19.8,4.3,16.2,56.3,95.50932584269664,41.915954248366,8.59445890410959,0.0,5.315474540630331,0.4305202071753518,3.6285063743068985e-05,0.0034374734762849,1318.6206896551723,85.1,86.1
36047121000,6.4,96.6,47.9,13.5,8.7,69.9,93.73033898305091,41.86856209150329,8.63261424657534,0.0,3.6678162623531625,0.211487862212345,0.000139355349286,0.0075588599752168,1255.5,80.6,80.2
36047121400,9.5,95.4,52.4,14.4,2.4,79.7,92.60619047619052,41.9003464052288,8.57743452054794,0.0,1.141757189562616,0.1465388826570805,0.0001069939626568,0.0051137669501264,1296.25,78.2,78.1
36047122000,6.0,97.5,21.3,4.8,21.0,77.2,96.1354314720813,41.90924379084969,8.55658876712329,0.0,3.1819782869921744,0.518198161133848,4.954528897952281e-05,0.0033240445859872,1253.984375,83.3,86.2
36047123700,2.2,96.3,39.5,19.8,21.2,74.2,97.4925210084034,41.518339869281,9.08681178082192,0.0,3.815240176481285,0.8293103128342146,6.791624099723986e-05,0.0116217592229967,1038.1176470588234,77.2,84.5
36047150200,2.5,91.6,9.7,5.2,57.9,100.0,93.2925568181818,41.4217013071895,8.97934219178082,0.1261236068466731,6.907640877801747,0.4106567675428973,0.0001384596646429,0.0130678376741368,1602.6923076923076,88.6,91.7
36047152200,7.2,94.4,9.1,4.6,60.3,41.2,94.3467205542726,41.4401607843137,8.91507123287671,0.0,6.504874066443259,0.574550280148623,0.0001161211120958,0.011444075972264,1047.8,89.1,90.5
36061000201,5.4,92.6,33.1,43.4,16.6,100.0,94.29336633663368,41.5127575163399,9.186003013698627,0.0,4.121638754629078,0.3941045500808477,0.0001224835120084,0.0219097449313276,3239.833333333333,83.7,81.8
36061000202,9.7,99.5,29.6,24.1,34.0,100.0,93.19230088495578,41.5170013071895,9.18195589041096,0.0,10.038821843442284,0.3276284861154692,7.390047255194798e-05,0.0077050806957859,2715.4444444444443,85.5,82.7
36061000600,7.4,90.4,40.5,48.6,17.6,79.7,91.99603773584909,41.5063810457516,9.1945194520548,0.0,4.047848881034874,0.3725862865778578,3.544748898198616e-05,0.0075313359419524,3741.869565217392,82.3,78.2
36061000700,3.4,96.8,10.0,1.6,89.7,60.6,88.26849802371547,41.4785575163399,9.18079095890411,0.0,4.517697706331191,0.219882451955875,5.331570004364064e-05,0.0164825678699152,3069.828571428572,88.5,95.1
36061000800,7.4,93.1,25.9,59.2,19.1,24.8,92.76024390243902,41.5109320261438,9.20349534246575,0.0,7.269596429223313,0.4585427295799495,3.640949041348276e-05,0.01211323238973,4286.387096774193,84.2,82.2
36061001001,4.7,99.0,3.5,5.6,63.4,100.0,93.16142857142862,41.5210581699346,9.16876,0.0,7.529334207989462,0.1848226010160195,0.0003848713633501,0.0370863446177253,2576.6363636363635,90.0,89.9
36061001002,5.9,96.7,31.7,35.3,10.1,100.0,93.83471615720528,41.5394705882353,9.185904931506848,0.0,5.558218742102096,0.2560094744089575,8.367432778851573e-05,0.0098162008044396,2917.2,81.8,78.5
36061001200,4.0,98.5,18.9,23.7,46.2,87.5,95.6780000000001,41.5396928104575,9.191452876712328,0.0,5.502833711901881,0.4643121830761136,0.0001159340825907,0.0222797204964132,3380.842105263158,87.4,86.8
36061001300,5.1,96.7,2.9,0.9,89.2,100.0,86.74368421052634,41.4728862745098,9.19660575342466,0.0,1.5359910289016891,0.7698773858453964,9.162182520936244e-05,0.0307406787229292,3046.28125,89.4,95.6
36061001402,4.1,95.3,27.0,34.8,37.2,12.7,94.81857142857152,41.524288235294094,9.19810575342466,0.0,4.369477346443303,0.5879149081888335,0.0001288434144524,0.0367156208277703,4152.142857142857,84.6,85.4
36061001501,3.5,97.7,11.1,15.6,65.3,100.0,94.8036082474227,41.4870594771242,9.19611479452055,0.0,4.057034324575653,0.5061460527909213,7.187961467157241e-05,0.0301014860456687,4259.8,88.9,90.5
36061001502,3.6,95.4,9.9,3.7,89.7,67.2,90.85843478260868,41.4818346405229,9.1885098630137,0.0,1.3193840573296909,0.3641495487580385,6.194541250311652e-05,0.0196813711924134,3681.5172413793102,87.8,95.3
36061001600,7.5,91.8,20.9,46.5,38.6,100.0,94.8534061135372,41.5170320261438,9.2010901369863,0.0,9.128151705535098,0.821240870280054,4.517171363703653e-05,0.0165841000235904,4732.2,86.4,85.9
36061001800,3.9,92.4,21.2,29.5,37.4,77.8,94.4957831325301,41.5339653594771,9.21020109589041,0.0,9.368222882219143,0.7144745896444854,4.201760693033578e-05,0.0154423521051696,5029.076923076923,85.9,88.0
36061002000,5.2,97.5,42.7,35.1,6.7,76.0,94.31176470588235,41.550798692810496,9.18659178082192,0.0,6.809950564328851,0.250520393776607,0.0001196723148618,0.0132330011524642,3043.2,80.2,75.9
36061002100,0.2,99.2,2.4,3.2,91.9,95.9,92.81197802197804,41.5040352941176,9.20076356164384,0.0,4.342679652994084,0.689552708464065,6.406725449837021e-05,0.0273466743449467,4398.652173913043,89.9,94.4
36061002201,5.8,93.5,28.7,24.3,30.8,100.0,93.46597765363128,41.536285620915,9.19430164383562,0.0,6.0076756024680495,0.6186866444910293,6.768033847044417e-05,0.0152977492966552,3978.875,85.0,85.4
36061002400,8.4,91.4,45.9,29.4,8.5,100.0,93.74139896373067,41.563405882352896,9.18875287671233,0.0,7.97537419041513,0.0848133456625879,0.0001298364151414,0.0108858752583448,3006.076923076923,79.9,76.7
36061002500,12.3,96.5,40.7,42.7,11.1,69.7,92.5496000000001,41.4924758169935,9.19637698630137,0.0,6.688093167808908,0.2082649660674962,0.0001065682442211,0.0331103482674647,4352.642857142857,82.1,76.7
36061002601,5.8,97.0,30.3,20.0,32.5,6.7,93.83151260504204,41.5519470588235,9.20224520547945,0.0,14.733527484691384,0.4762119677050295,0.0001176827840538,0.0264050901378578,4179.4,82.9,85.1
36061002602,3.2,93.1,21.0,8.3,65.8,91.7,92.5178947368422,41.569296732026096,9.20394410958904,0.0,15.238185718601988,0.4871022637384055,9.498622457658376e-05,0.0221197066477407,4043.1666666666665,87.1,90.7
36061002700,8.6,88.9,28.0,26.2,41.9,100.0,95.07875000000008,41.4969830065359,9.20672219178082,0.0,10.084291776971904,0.684215891367725,0.0003252159476001,0.1354430379746835,4888.3,88.4,86.6
36061002800,2.2,98.3,20.2,13.0,44.5,35.4,93.96500000000002,41.5765928104575,9.20870602739726,0.0,8.519199955328078,0.367810855560515,5.773950128265027e-05,0.0113348838398037,3532.090909090909,85.6,87.7
36061002900,3.8,94.8,27.6,40.0,30.4,100.0,95.47300319488826,41.4987137254902,9.20809643835616,0.0,4.832052622247791,0.73295269130517,5.5988515554719006e-05,0.0283736923602579,5131.674418604651,86.4,85.1
36061003001,6.5,93.7,17.5,9.6,78.1,100.0,95.18453237410075,41.5420137254902,9.21376054794521,0.0,9.19950545417287,0.7021608490002078,6.908406037541218e-05,0.0307689861340796,4996.785714285715,87.7,92.9
36061003002,0.1,96.7,22.6,17.4,56.4,100.0,94.8644827586207,41.5428823529412,9.21361397260274,0.0,7.613050695152205,0.5546867414168675,0.0001078393432132,0.046844816484224,5279.666666666667,85.8,88.4
36061003100,4.6,97.7,11.6,5.0,80.1,100.0,95.79407079646026,41.5005202614379,9.212551232876708,0.0,8.973628168535301,0.478092383033457,0.0001727664476281,0.0720716112531969,5310.608695652174,85.0,93.5
36061003300,7.4,98.6,3.2,1.1,87.1,100.0,94.94457894736846,41.5035790849673,9.209744931506847,0.0,2.570206736958754,0.6119705674967267,6.88865638877794e-05,0.0315558820131059,4820.340425531915,89.9,93.4
36061003400,7.1,96.3,29.9,12.2,66.8,42.6,94.15625,41.561080392156896,9.21459452054795,0.0,10.49423807216738,0.6469511110889294,5.562217260514418e-05,0.0190226524164818,4351.666666666667,84.6,90.3
36061003601,7.1,96.8,19.8,32.1,38.1,0.0,94.81666666666668,41.5411960784314,9.22240356164384,0.0,10.60422392566003,0.648833046589854,0.0001067116585275,0.0457664940423561,5313.571428571428,84.5,86.4
36061003602,8.3,94.5,28.0,4.9,63.4,100.0,95.06840000000004,41.5459803921569,9.22651589041096,0.0,11.965658510305914,0.7328096939675754,0.0001025375567981,0.05422314911366,5411.0,85.3,90.2
36061003700,2.0,93.1,5.2,1.7,82.2,58.3,93.3175294117647,41.5311594771242,9.23196493150685,0.0,6.529024535755087,0.5612945730273212,0.0001586285509226,0.0470871361758162,4140.822222222222,89.2,92.2
36061003900,4.3,96.4,4.2,3.2,84.0,69.8,91.3149046321526,41.5162666666667,9.21530328767123,0.0,7.801615241824082,0.538061763553703,7.664931985517395e-05,0.0218340219148554,3830.552631578948,90.2,92.7
36061004000,3.6,94.8,10.6,1.2,76.7,100.0,95.52454545454552,41.580239869281,9.233725479452048,0.0,6.575906239934616,0.7036869536651215,4.576242022464485e-05,0.0196798058027973,4814.75,86.6,93.2
36061004100,1.7,95.7,16.9,28.0,52.2,81.0,95.71530805687205,41.530460784313696,9.22097424657534,0.0,2.094829194077444,0.8442511522095585,5.087240686844698e-05,0.0224649732189041,5551.086956521739,87.4,89.6
36061004200,7.0,96.2,8.9,1.7,81.1,100.0,95.81545454545464,41.564391503268,9.232276712328773,0.0,4.728617870154523,0.8612390773338681,6.89706024322642e-05,0.0373825720764496,5071.0,84.9,93.5
36061004300,2.8,89.8,10.9,10.6,73.9,100.0,95.8024550898204,41.5380352941176,9.222705479452053,0.0,6.4298801592582215,0.8524205782542964,9.125209884491646e-05,0.037604550016728,5519.071428571428,88.0,91.8
36061004400,2.8,95.5,11.2,4.4,79.5,100.0,92.5334311512416,41.587008496732,9.217060547945207,0.0,2.912258244767037,0.1994275709869223,3.0112569213767083e-05,0.0052327041684884,3136.576923076923,89.0,92.5
36061004500,3.5,95.3,10.2,11.7,59.7,100.0,97.0053846153847,41.5261823529412,9.22074356164384,0.0,1.8125504720179708,0.898625824542304,0.0003242080551593,0.1584507042253521,5631.583333333333,87.1,89.9
36061004700,2.1,94.9,7.4,3.1,86.6,79.3,96.4713043478262,41.5091450980392,9.219479178082192,0.0,3.791972149018688,0.9604009561207436,0.0001404230458679,0.0625801826277262,5179.619047619048,89.8,93.1
36061004800,3.0,97.2,7.0,0.7,83.0,100.0,94.87310000000004,41.5842758169935,9.234107397260273,0.0,10.00074924676106,0.3983100444501481,5.9751088404838494e-05,0.0222944621201641,4112.25,88.2,92.9
36061004900,4.2,94.9,12.6,2.3,79.0,100.0,96.94447368421058,41.5425352941176,9.22758767123288,0.0,4.774504296032003,0.7535123058837304,7.66761077519592e-05,0.0302330563953626,5249.705882352941,88.6,92.0
36061005000,6.6,96.3,7.7,2.0,87.3,100.0,95.0117391304348,41.593545751634,9.235824931506848,0.0,8.304379589524014,0.6993486615630552,8.230927539238134e-05,0.0394460929772502,4121.133333333333,89.8,93.1
36061005200,3.4,99.8,4.7,3.4,91.9,90.1,95.74968085106384,41.5950202614379,9.24323643835617,0.0,5.854616260704875,0.8314854976081525,0.0001239700032015,0.0656438631790744,3874.357142857143,88.1,93.3
36061005400,2.3,99.4,6.5,2.1,84.9,85.1,95.4654010695187,41.5892176470588,9.24898575342466,0.0,2.431696136370022,0.80287687600325,8.540958619333036e-05,0.0494929453262786,3362.0,89.9,92.7
36061005501,2.3,99.2,9.6,3.0,88.9,100.0,93.06726618705034,41.54758823529409,9.23186821917808,0.0,5.272123059593695,0.529205592206486,8.664397700207778e-05,0.0425487630827783,5158.75,90.2,92.7
36061005502,8.7,96.1,15.2,2.0,74.1,60.7,97.08984251968504,41.5602823529412,9.22866438356164,0.0,3.7847262513497486,0.868146646422576,0.0001511800225618,0.0791189315779479,5284.5,87.7,91.9
36061005600,2.8,97.3,19.2,1.9,78.4,100.0,92.7165979381444,41.6156738562091,9.23885506849315,0.0,10.807357635623282,0.8456100027540424,0.0001331273658558,0.0746538229981938,2997.0714285714284,88.0,92.1
36061005700,5.2,99.7,3.4,1.6,89.4,77.0,97.01473684210532,41.5682483660131,9.23106383561644,0.0,1.6528534433834936,0.7372992446946689,0.0001416136240808,0.0661305612761923,5037.818181818182,90.7,93.4
36061005800,4.4,97.6,4.6,5.0,91.4,68.6,94.27628865979388,41.6133424836601,9.24382493150685,0.0,2.0161527725420307,0.85077408550876,0.0001053538789341,0.0728217539863325,2602.75,89.6,95.0
36061006000,2.8,99.7,5.1,3.0,88.0,55.5,90.76737226277372,41.5986098039216,9.216945205479448,0.0,6.209215328054803,0.2273372949807497,9.10078847829934e-05,0.0237294343296097,3144.0,91.3,92.4
36061006100,4.3,98.6,3.2,0.6,88.7,85.5,95.061875,41.5744294117647,9.2429402739726,0.0,4.360263246819608,0.8620623836381386,7.799202411012269e-05,0.0409821801475706,4504.818181818182,88.1,93.6
36061006200,5.1,93.2,28.7,6.1,64.2,100.0,93.05312883435582,41.6204215686274,9.21914410958904,0.0,2.370392906776002,0.263398079178407,6.574590977618653e-05,0.022875816993464,2768.928571428572,85.8,89.7
36061006300,2.1,96.8,8.2,0.6,87.8,73.9,93.86454545454554,41.5673019607843,9.24279753424658,0.0,6.108455381834542,0.7327942236516201,6.242760955062214e-05,0.0307014106583072,4141.0,90.1,92.5
36061006500,5.1,96.4,8.1,2.9,82.0,100.0,94.02702702702706,41.5491738562092,9.23847589041096,0.0,14.671626152096875,0.6196899006645272,8.168270470641588e-05,0.0258429180551076,4706.277777777777,87.4,93.4
36061006600,2.4,96.4,12.5,11.6,59.0,100.0,93.59870466321247,41.6221620915033,9.23674630136986,0.0,10.771164609639923,0.4089881694027189,3.1411622985679674e-05,0.0137198831832562,3132.6428571428573,86.9,90.9
36061006900,4.7,99.3,7.4,2.3,84.6,100.0,95.73696721311477,41.5416647058824,9.24087561643836,0.0,5.355234863864393,0.451324504012089,0.0001579283345467,0.0314052406029465,3294.6470588235293,88.5,93.6
36061007000,2.1,94.5,7.7,0.5,84.8,100.0,93.96157360406094,41.6291385620915,9.23585561643836,0.0,6.572651227254623,0.6041148976313093,3.854501776913329e-05,0.0173599368729568,2484.333333333333,89.4,94.0
36061007100,3.3,98.5,8.6,0.7,80.9,100.0,94.3060655737706,41.5643117647059,9.245287123287667,0.0,8.585598639760004,0.7422091251787868,6.91929676029242e-05,0.0297885839422033,3895.944444444444,89.2,92.7
36061007200,3.5,98.3,13.2,6.6,81.8,100.0,95.1336082474227,41.6174882352941,9.233749041095892,0.0,6.705361872585204,0.6655212265371763,4.024646988042184e-05,0.0245267774699907,2421.0714285714284,87.4,93.5
36061007300,7.2,94.5,7.5,0.4,91.4,100.0,94.54510869565225,41.559360130719,9.246164931506852,0.0,10.35983621501443,0.6587745084811318,5.984451650980044e-05,0.0208331875896323,3639.782608695652,89.7,93.3
36061007400,2.7,98.8,5.3,0.5,89.7,100.0,94.1387046632125,41.6338130718954,9.2491304109589,0.0,3.105766036809882,0.849118210716551,8.610282599991743e-05,0.0587933714814937,2322.1428571428573,88.6,94.3
36061007500,5.1,97.4,5.5,2.6,83.0,100.0,91.07521739130434,41.5561986928105,9.24298849315069,0.0,9.087832414307991,0.4194669091391855,0.0001089203627228,0.0200502257487109,2912.722222222222,89.9,93.0
36061007700,3.8,96.0,7.7,0.3,83.1,65.6,93.93873096446706,41.5855954248366,9.244365205479452,0.0,12.613970172254216,0.6191675934153714,6.272043113625897e-05,0.0224023087350056,3073.086956521739,89.5,92.7
36061007800,4.3,95.7,5.7,1.9,84.2,100.0,93.9405583756346,41.6492816993464,9.23429205479452,0.0,8.383451621354611,0.4963601811827094,3.947004862104687e-05,0.0182785126921701,1795.75,89.7,93.8
36061007900,7.7,99.0,11.1,0.0,81.1,100.0,92.5015409836066,41.5877385620915,9.249587397260267,0.0,6.167252788279535,0.5474399422867993,9.722492416919027e-05,0.0211949905781513,2451.4814814814813,89.8,92.0
36061008000,1.0,97.4,4.7,3.1,86.8,100.0,92.166875,41.643369934640496,9.2373002739726,0.0,6.970626512992312,0.5838471287002874,6.358008800478693e-05,0.0402640877812906,1871.642857142857,90.2,93.2
36061008100,2.7,98.7,7.6,4.3,83.6,100.0,95.3386597938144,41.588762745098,9.24168054794521,0.0,5.5729683083202906,0.7063841556753033,4.415160091434378e-05,0.021793836212253,3249.125,89.8,92.9
36061008300,7.1,92.5,18.5,9.6,62.0,100.0,95.0215625,41.588561437908496,9.25219808219178,0.0,4.976925974652702,0.7166339501206207,9.20346751063398e-05,0.0280547409579667,2508.2,87.7,90.6
36061008400,3.6,94.4,15.0,1.9,85.2,100.0,92.77437500000003,41.6500248366013,9.25329835616438,0.0,5.612372234523374,0.821254348370561,0.0002655374447803,0.1690998656515898,2045.7142857142856,89.2,94.4
36061008601,2.3,94.5,3.8,0.5,88.8,100.0,91.50728000000008,41.646522875817,9.22260219178082,0.0,6.137329013010222,0.2834535984067217,0.000109701958452,0.0368814192343604,1679.0555555555557,90.2,94.7
36061008603,3.4,99.6,5.1,0.5,86.3,75.4,91.80640625000002,41.6718287581699,9.22619917808219,0.0,10.11291716973377,0.4472206667526996,7.199030610225545e-05,0.0197957907897478,1600.25,91.7,91.6
36061008700,2.3,96.6,6.6,0.0,88.1,100.0,96.33336956521742,41.5887751633987,9.25524109589041,0.0,5.038852076386542,0.6788259264166844,5.8715935257474354e-05,0.033725149889555,2942.75,90.1,93.7
36061008800,3.9,96.1,3.7,6.8,87.5,63.2,93.1135643564356,41.6500908496732,9.2319095890411,0.0,8.125097194175975,0.5371796200115537,5.2448773799448105e-05,0.0196858098491317,1602.4375,90.4,93.1
36061008900,8.9,97.0,14.3,4.7,71.2,65.1,94.33806451612912,41.6033738562092,9.25885753424657,0.0,8.3079679033001,0.6048026611534136,6.54072729335322e-05,0.0247021723896285,2405.625,87.7,90.9
36061009000,1.7,95.7,9.1,3.8,81.2,44.3,92.47223350253807,41.6732450980392,9.23637808219178,0.0,9.872141468374975,0.6607880729375997,4.71515923167653e-05,0.0183432703285551,1577.9,89.2,92.6
36061009100,2.1,98.4,14.1,2.0,83.8,100.0,95.0691959798996,41.6200549019608,9.25170273972603,0.0,4.227063110015695,0.7834363440407712,5.704014292816388e-05,0.0355329949238578,2602.8,89.0,92.6
36061009300,6.5,97.9,12.4,15.7,59.7,100.0,94.24246231155776,41.6205405228758,9.2619405479452,0.0,5.71190538359111,0.4889359486728454,4.1249588793434206e-05,0.0176063022019741,2327.083333333333,88.1,88.6
36061009500,7.0,98.1,8.7,1.2,86.2,84.7,94.13722513089007,41.6099745098039,9.252726849315072,0.0,2.4942909890593987,0.5976771399716649,0.0001243446513212,0.0803865131578947,2423.375,86.1,93.7
36061009800,1.6,96.4,5.6,1.6,76.2,100.0,94.61487309644669,41.6933790849673,9.237539178082192,0.0,6.856184280662374,0.6701549994740129,5.033595808284273e-05,0.0191088026243849,1605.9,89.1,92.3
36061009900,4.3,95.0,7.3,5.1,79.9,70.5,92.22881081081088,41.6397183006536,9.26167808219178,2.975837580201649e-05,3.835734219667895,0.4387524759100315,0.0002243706293129,0.0457703114724696,1781.813953488372,88.4,93.0
36061010000,4.3,97.4,6.9,6.8,87.0,100.0,90.91778947368422,41.6827254901961,9.242869315068488,0.0,4.332857803166201,0.6644383722502121,0.0001831032473847,0.097819850831899,1780.357142857143,90.3,93.2
36061010100,6.1,96.3,13.1,8.6,74.9,100.0,94.89071428571434,41.6293784313726,9.25864219178082,0.0,0.6448632616508387,0.78398011409588,0.0003489704161485,0.2157506969334926,2243.6666666666665,88.4,91.9
36061010300,0.5,97.2,11.8,3.6,85.9,100.0,95.35487046632127,41.6419052287582,9.25566493150685,0.0,1.834429681164625,0.890349485235905,0.0001702270652931,0.0767735665694849,2047.0,89.0,93.9
36061010601,2.1,99.4,3.6,4.4,78.8,100.0,91.7833333333334,41.6929647058824,9.2273397260274,0.0,8.140965314631908,0.4270103498058836,4.85954358726187e-05,0.0126199470506367,1637.6153846153843,91.6,90.8
36061010602,0.9,98.9,2.9,3.9,85.3,73.5,93.50366906474824,41.7255444444444,9.22787178082192,0.0,6.706327858074432,0.5012227788138275,8.131583897153034e-05,0.0193777777777777,1730.6,90.4,93.3
36061010800,2.0,99.4,3.6,3.4,87.5,100.0,93.66241379310344,41.7081470588235,9.240399178082193,0.0,7.008748647586556,0.6778616189393364,3.788009658587958e-05,0.0143452446804587,1734.5,90.1,93.0
36061011000,4.6,95.6,7.0,2.5,82.7,76.9,95.04775510204088,41.723416339869296,9.24198575342466,0.0,7.377132013643504,0.6476389587332116,5.021744649937128e-05,0.0161485884738779,1823.8461538461536,89.7,93.0
36061011100,1.6,97.1,13.6,9.1,70.2,100.0,93.98030927835056,41.64563464052289,9.262767397260268,0.0,5.2114855746716895,0.7302247455672147,9.62013811064262e-05,0.0486546127562642,1981.0,87.9,92.4
36061011203,5.0,95.4,5.0,2.5,87.1,100.0,93.85482758620694,41.7136594771242,9.24698630136986,0.0,3.676635573386272,0.6546439290319345,0.0002355865312459,0.12538662859862,1826.8333333333333,90.7,92.4
36061011401,6.4,95.1,6.5,3.4,83.5,0.0,92.43833333333336,41.7269549019608,9.25336630136986,0.0,5.585160627234293,0.8475111562772906,0.0002495517452423,0.1301345609065155,2022.5,91.7,91.0
36061011402,4.3,99.5,5.8,0.5,86.8,100.0,95.0916216216216,41.7229941176471,9.25026109589041,0.0,5.570188770398564,0.7301365781453775,0.0001349048802901,0.0623696287025448,1892.5,91.2,92.0
36061011500,4.9,91.3,16.1,15.2,69.8,28.8,93.2404081632654,41.6662588235294,9.26929150684932,0.0,3.273064086022244,0.8312776740671945,0.0001340968886788,0.0765771354134358,1956.2142857142856,87.5,92.0
36061011600,2.8,99.3,2.5,4.9,82.0,100.0,91.86643835616444,41.740033333333294,9.23263150684932,0.0,4.854893181594743,0.230525883113503,0.0001219965938127,0.0269930464680676,1895.272727272728,89.5,93.5
36061011700,1.6,97.2,5.5,7.1,83.4,19.7,93.53381818181828,41.6630816993464,9.27016602739726,0.0,2.541751251227589,0.299612805649438,0.0001205643530122,0.0278380079737007,1681.2941176470588,89.2,94.4
