,N_TreeD,GeoID
393,6.296077045920097,36081059300
394,4.8847521243856065,36081059400
1677,4.421590955572089,36081059500
395,3.8690192084957156,36081059600
396,3.81270782800123,36081059800
397,4.553023897349364,36081059900
398,4.373541217165333,36081060000
1678,4.246957963538494,36081060100
743,2.5208162968061996,36081060300
399,4.26709189403318,36081060600
842,0.18808352940586062,36081060701
400,3.6624351702453573,36081060800
833,4.323522062367,36081061000
834,5.279294648772874,36081061200
863,3.706471516863298,36081061301
485,0.30823601122370853,36081061302
401,6.647056107905104,36081061400
1549,5.854975434274116,36081061601
1578,3.481545335970361,36081061602
1076,5.00933025428567,36081061800
996,3.0043695427093,36081061900
1550,4.360002851576147,36081062000
1033,2.99137005053295,36081062100
557,3.8120203661699343,36081062200
497,6.809457108283186,36081062300
739,0.49439300444273754,36081062400
291,6.7056174467388425,36081062500
740,3.670383029812116,36081062600
402,9.311945415034476,36081062700
974,6.223049970915863,36081062900
572,3.0704098315340453,36081063000
1077,4.0793007268932975,36081063200
524,7.299414128199623,36081063301
525,7.760532970145885,36081063302
653,6.161121362082665,36081063500
1035,3.4365053341759184,36081063700
1593,4.736088644603936,36081063800
975,4.429003289199117,36081063900
1381,4.202506752599771,36081064101
1952,2.787267493582644,36081064102
1001,5.26363287424379,36081064500
845,5.9900094157662185,36081064600
884,7.326447348767097,36081065000
1277,10.966899660251872,36081065400
1036,0.5224741227320149,36081065501
1398,6.120689025591773,36081065600
403,4.390414010502456,36081065702
404,5.3667325035835285,36081065703
405,5.89518750648186,36081065900
406,7.286748893254241,36081066000
407,6.233583069268322,36081066100
1074,13.33458395620581,36081066300
1399,3.0497866484980283,36081066400
1558,4.758325310975601,36081066501
1559,4.923257818688091,36081066701
749,4.57478759951949,36081066900
409,6.359191439164824,36081067100
410,8.008484800240888,36081067700
411,5.015115747965556,36081067900
1403,3.6503506073325886,36081068000
1404,3.442870584354128,36081068200
1065,4.793433381982991,36081068300
1072,4.251037051030994,36081068700
1368,5.746904599034286,36081069000
412,3.9924280771833853,36081069300
1369,3.328530447455598,36081069400
413,4.1751065745333005,36081069500
414,4.239699648140351,36081069701
415,7.723168684677467,36081069702
724,5.100811303578649,36081070300
725,6.726614142816176,36081070700
726,7.755573053127876,36081070900
1264,5.346968560705807,36081071100
458,6.569574902267436,36081071303
1361,5.611473493836883,36081071304
838,5.464858771666245,36081071305
416,4.736721820369265,36081071306
1809,0.008638707010309728,36081071600
1621,4.70252640431328,36081071701
1622,6.166335160207567,36081071702
417,6.762235221564318,36081071900
418,6.348123949965444,36081072100
1265,5.681362016905393,36081072300
419,8.126596125492707,36081072900
1002,8.567489486878532,36081073100
1266,4.24301224900365,36081073700
420,6.486240987003835,36081073900
421,12.19668864574901,36081074100
422,6.60739967777891,36081074300
498,3.8844238218686886,36081074500
1825,5.583463898638488,36081074700
633,1.140879514369188,36081074900
2156,5.530602662297202,36081075701
1094,8.42151042418541,36081075702
1280,4.6231676410830636,36081076901
1281,6.384952408317752,36081076902
1137,7.358094431636285,36081077300
1595,7.831483843197848,36081077500
459,6.635411967418037,36081077902
1341,5.400901818268669,36081077903
1964,6.493943940801804,36081077904
1965,2.6352335215151794,36081077905
423,6.530354741237251,36081077906
1643,6.15327737193002,36081077907
654,4.362830037974914,36081077908
1319,3.2108225954594007,36081078800
1318,5.583061813566984,36081079000
1439,6.192383500791046,36081079200
2049,0.3719468778531421,36081079300
1642,2.5057552420648395,36081079701
1635,2.7529971781069986,36081079702
424,4.454212535471498,36081079900
1450,3.438598197872612,36081080301
2057,5.014620258202863,36081080302
1510,3.507326959289692,36081080900
1870,5.093794026546181,36081081400
1871,6.497263362097045,36081081800
1652,6.485952055593783,36081083700
622,6.257390271256232,36081083800
857,5.323601482882638,36081084000
765,6.0386280608108285,36081084500
631,6.738927106492775,36081084601
851,2.392929766662897,36081084602
2065,2.6323018559035543,36081084900
425,4.268016907388602,36081085300
527,4.958805400478559,36081085500
752,3.7292781961988473,36081085700
1634,5.9893785040463525,36081085900
426,5.188807721702421,36081086100
528,5.055044684421337,36081086300
1651,0.8790923121570763,36081086400
305,7.212459656837887,36081086500
984,1.8687543806843583,36081086900
1633,1.5986222054490014,36081087100
1780,3.6144817852305366,36081088400
1821,5.1499724942359215,36081088901
1826,4.192652093329675,36081089200
1916,2.1895139985895633,36081090700
2083,0.03057763413391607,36081091601
2081,0.3851221760957028,36081091800
1919,4.108406240182241,36081091900
2079,6.647693433678129,36081092200
510,5.842251840353547,36081092500
2078,5.008962514560926,36081092800
1872,4.643013052887686,36081092900
1923,4.547604268493862,36081093401
2077,3.5347953162661003,36081093402
2092,2.010522163419077,36081093800
1182,4.825355482811879,36081093900
2095,1.570291821113469,36081094201
2096,3.63364269168751,36081094202
2076,2.0850306422324487,36081094203
1410,4.222531346808489,36081094500
493,3.961860477391266,36081094700
2053,4.35122051760881,36081095400
2052,3.500087214070161,36081096400
2051,0.35096559960219115,36081097202
1925,1.613293161569611,36081097203
2011,4.041640960390597,36081097204
1308,7.294080470804005,36081097300
1309,3.9240610803476113,36081098100
678,4.973485178800308,36081098700
1089,5.688863441645692,36081099100
2046,2.1053640493833363,36081099200
1755,3.192029475785863,36081099701
1774,2.0013834853813166,36081099703
1784,2.197848573869417,36081099704
2130,4.5869075022904475,36081099705
871,3.3580486289959737,36081099801
2072,2.1287982109830157,36081099802
780,2.7867530758581847,36081099900
1775,3.6200390679140915,36081100801
1389,4.961147866883551,36081100802
2073,5.247622377473318,36081101001
1802,7.0565292966306865,36081101002
1489,5.153982981750205,36081101700
427,5.0006889511127,36081102900
680,2.9098914644812974,36081103201
1288,4.767127558098467,36081103202
428,5.173514572571523,36081103300
1411,4.880679199679543,36081103900
530,6.2351877279176975,36081104700
1495,7.014333863592465,36081105900
1935,1.3387093524474423,36081107201
1936,0.0807893204884627,36081107202
1490,4.834219245577387,36081108500
1822,7.198748848804398,36081109300
1487,6.517610279694087,36081109700
1491,5.124640425908733,36081109900
1831,4.023966526487839,36081111300
843,5.926985304614893,36081112300
444,7.464146779195419,36081112900
693,5.937531865396316,36081113300
1611,6.819398826333784,36081113900
499,7.054930543421876,36081114100
429,6.525350295327857,36081114700
1467,10.022614132335216,36081115100
769,5.517923932801529,36081115500
430,5.183881000057955,36081115700
531,4.230088889933676,36081115900
431,3.9477934704276496,36081116100
529,3.9100360937808185,36081116300
1503,6.967793492242861,36081116700
1504,4.7519152213589715,36081117100
432,4.656611401641164,36081117500
1612,5.105359889273694,36081118100
1717,5.726410767071091,36081118500
433,6.160259029169818,36081118700
1344,5.236393046944893,36081118900
1718,3.7370501399839045,36081119100
434,5.627926021954895,36081119300
435,9.494475154515555,36081119500
1722,5.820913609624433,36081119900
1046,3.5272318402360803,36081120100
436,8.754135919940637,36081120300
437,4.822567620181966,36081120500
1723,3.8348859249010427,36081120700
1505,5.345985793349821,36081121100
1653,3.4828790409257877,36081121500
501,6.420806291030806,36081122300
1507,4.819300628818162,36081122701
1511,4.027801332927713,36081122702
1513,7.9253184814148545,36081124100
2004,5.9064000715974805,36081124700
1649,8.85390549789875,36081125700
1064,5.432898396476615,36081126500
2010,3.6436054640871354,36081126700
1448,5.3482196281872625,36081127700
1009,3.374801022853845,36081128300
1771,4.9911917175587135,36081129102
1003,4.277210169115627,36081129103
1772,5.771858734630984,36081129104
1555,5.129412402044787,36081130100
733,7.319308887894516,36081133300
438,3.774840070429311,36081133900
502,5.242230246854073,36081134100
734,4.10706069422053,36081134700
1010,5.882931113866346,36081136700
1306,4.704390378339952,36081137700
1292,4.6713486396153945,36081138501
1828,3.093807548106206,36081138502
636,5.016104892313888,36081139900
496,5.417608801023354,36081140300
1514,5.594618683020355,36081140901
1515,8.348923345282165,36081140902
1516,7.201562368008256,36081141700
1517,5.977616458732697,36081142900
1531,5.005068070844037,36081143500
637,7.456683652469519,36081144100
1532,7.165719164280061,36081144700
672,6.265771271403338,36081145101
439,5.8185051339524465,36081145102
1199,6.206950199813907,36081145900
1613,6.377601951435734,36081146300
586,6.198793837148702,36081146700
1829,6.082482767235704,36081147100
992,5.803368221688082,36081147900
1773,6.079393398199045,36081148300
1803,6.631932441685872,36081150701
993,5.0194897262068565,36081150702
889,2.5082699538081332,36081152901
1163,4.872934576572835,36081152902
1085,0.38713089685288593,36081155101
1838,4.408904573519366,36081155102
1839,4.156268889587798,36081156700
1840,7.044360755318265,36081157101
973,4.6995087056914375,36081157102
440,8.328215223886739,36081157901
1841,8.557203833259246,36081157902
1535,7.280480042806395,36081157903
1546,5.698195940319958,36081161700
1075,7.898932394544495,36081162100
1047,2.7087915797976096,36085000300
1794,4.274430016944915,36085000600
1896,3.429272230876066,36085000700
1141,5.453142184526972,36085000800
0,5.460243076266503,36085000900
888,6.913633365828903,36085001100
1551,3.71394867887646,36085001700
1910,0.00887423835965165,36085001800
1672,2.9493064515792384,36085002001
1396,2.677142177002365,36085002002
1792,4.326530033241935,36085002100
1793,4.738345318669122,36085002700
908,5.162925181387407,36085002900
2128,2.2279369577851083,36085003300
1272,4.893806427164633,36085003600
2129,2.8488536241808466,36085003900
1273,5.276795009112949,36085004000
2087,2.8381622345003237,36085004700
1165,3.104556572260987,36085005000
2074,4.7770874845086215,36085005900
1287,4.45041798789091,36085006400
1969,4.45092528255539,36085006700
1907,3.5102681752801135,36085007000
1908,4.342274979681119,36085007400
1970,3.7067678951602465,36085007500
1331,5.911335499937459,36085007700
1897,3.616786283910519,36085008100
1201,4.711665171969848,36085009601
1434,5.3043973838641865,36085009602
1833,7.338678950252654,36085009700
902,4.135998077259175,36085010500
1905,4.850310630641315,36085011201
2085,3.2784074658021494,36085011202
1164,4.484587121502498,36085011401
508,4.210112043924239,36085011402
986,5.041781374599159,36085012100
1147,6.799971356757977,36085012200
1957,4.336489731042573,36085012500
1911,3.712165409831961,36085012804
1940,2.248741340543818,36085012805
1912,3.1589999758870535,36085012806
694,4.731426090315263,36085013201
2068,5.905394310291982,36085013203
2069,6.086949019568594,36085013204
911,1.3889278735920827,36085013301
1788,2.2636681773797944,36085013302
1030,7.056997907908382,36085013400
1394,6.085208220120143,36085013800
1990,3.6921352212442704,36085014100
1311,6.077856261301217,36085014604
1310,7.040209978215059,36085014605
1395,3.1518567384143523,36085014606
675,6.806068333868989,36085014607
1073,7.069041675410524,36085014608
1958,4.9310231463410625,36085014700
1654,4.692315274979112,36085015100
1941,0.07639614633228893,36085015400
1313,6.095605738915368,36085015601
2101,8.945427855960443,36085015602
1902,5.4044410790440445,36085015603
1136,2.887471604613721,36085016901
1116,7.0847394831057775,36085017005
1922,2.3037702496064054,36085017007
2090,7.825648241333744,36085017008
534,7.878897452611506,36085017009
1113,7.708874838837069,36085017010
2102,7.250974294179019,36085017011
1901,5.743527887739368,36085017012
1133,4.948292780827507,36085017300
1117,4.88944642150132,36085017600
1820,1.522439045704949,36085017700
1843,0.5418978300590729,36085018100
1106,1.9399263848559174,36085018701
1844,5.749665566380783,36085018702
1127,4.9339613381616,36085018901
1260,4.5613921563364865,36085018902
966,4.717611614748741,36085019700
2050,2.5491618304076313,36085019800
1991,6.098319186987434,36085020100
2163,2.7540192647343713,36085020700
1898,5.658096203998736,36085020801
1900,5.676247667223948,36085020803
1601,8.277402996719406,36085020804
2164,3.3575759359290074,36085021300
2162,1.6869558983431525,36085022300
1420,1.6220068599574629,36085022600
2091,0.40432561885741247,36085022800
1080,4.335069952554053,36085023100
2161,3.509174083237819,36085023900
1177,5.498880914047279,36085024401
2070,5.298741361490812,36085024402
1989,3.188072015236419,36085024700
1421,3.833421924111213,36085024800
1128,5.15853612039805,36085025100
1628,2.807016587244458,36085027301
1956,3.179495845710036,36085027302
1442,2.1890035668685988,36085027702
965,4.557116563535126,36085027704
1066,5.946485802751398,36085027705
1393,4.560914874513909,36085027706
2012,0.9083979161493356,36085027900
1992,0.4234818647947938,36085029102
1796,3.1906318341026436,36085029103
1107,3.7497879760155386,36085029104
2103,3.289825385168749,36085030301
2104,3.4623063748400797,36085030302
1797,4.391261100729619,36085031901
1987,2.904225529623435,36085031902
1988,0.23827801557744419,36085032300
